name,address,type,product
(주)동양엔지니어링,경상남도 창원시 진해구 남영로522번길 11 (남양동),"전자코일, 변성기 및 기타 전자 유도자 제조업 외 31 종","수중등기구류, 전원부철캔제조"
(주)동양이엔씨,"경상남도 창원시 마산회원구 봉암북7길 21, 4동 504호 (봉암동, 경남지능형홈산업화센터)",그 외 기타 일반목적용 기계 제조업 외 1 종,"그외 기타 일반목적용 기계제조업, 배전반 및 전기 자동제어반 제조업"
(주)동양테크윈,경상남도 창원시 마산회원구 내서읍 광려천북로 24 외 2필지,그 외 자동차용 신품 부품 제조업 외 3 종,"자동차 차륜 부품,  휠 부품"
(주)동우금속,경상남도 창원시 마산합포구 진북면 금산길 91 (동우금속) 외 1필지,금속 주조 및 기타 야금용 기계 제조업,가이드롤러
(주)동우기어,"경상남도 창원시 성산구 연덕로15번길 39-12 (웅남동, 동우기어)",그 외 자동차용 신품 부품 제조업 외 3 종,베벨기어
(주)동우유압,경상남도 창원시 의창구 차룡로14번길 52 (팔용동),유압기기 제조업,"건설, 농업용 유압밸브"
(주)동우정공,"경상남도 창원시 의창구 차룡로14번길 26 (팔용동, 삼원테크)","탭, 밸브 및 유사장치 제조업",유압밸브 등
(주)동원에프앤비창원공장,"경상남도 창원시 성산구 남면로 201 (대원동, 동원산업)","수산동물 훈제, 조리 및 유사 조제식품 제조업 외 7 종","참치캔,게맛살,어묵"
(주)동일,경상남도 창원시 진해구 진해대로1114번길 169 (행암동) (총 10 필지) 외 9필지,그 외 기타 금속가공업 외 1 종,"철의장품, 건설기계정비"
(주)동재산업,경상남도 창원시 성산구 공단로 799 (성주동),도장 및 기타 피막처리업,도장
(주)동진,경상남도 창원시 의창구 차룡로14번길 17 (팔용동),그 외 기타 전자부품 제조업,CNC BOARD
(주)동진금속,"경상남도 창원시 성산구 공단로 369 (웅남동, 동진금속공장)",도금업,금속표면처리
(주)동진금속,경상남도 창원시 성산구 공단로 459 (성산동),도금업 외 1 종,"도금, 도장, 피막업"
(주)동진테크,경상남도 창원시 마산회원구 봉암공단4길 121 (봉암동),자동차 차체용 신품 부품 제조업 외 3 종,"자동차 차체용 부품, 장갑차부품, 공작기계부품"
(주)동진테크윈,경상남도 창원시 성산구 성산패총로38번길 7 (성산동) (총 2 필지) 외 1필지,기타 가정용 전기기기 제조업,"T/COVER, I/TUB, D/TUB, F/PANNEL, CHASSIS, B/BASE, COVER"
(주)동천,경상남도 창원시 마산합포구 진북면 산단2길 86,기타 가공 공작기계 제조업,공작기계
(주)동천,경상남도 창원시 마산회원구 봉암공단13길 15-19 (봉암동),그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품
(주)동화정밀,"경상남도 창원시 성산구 월림로39번길 63-14 (신촌동, 동화정밀)",절삭가공 및 유사처리업,콤프레샤 실린더 가공
(주)동환스틸,"경상남도 창원시 진해구 남의로21번길 23 (남양동, 푸른동원)",그 외 기타 1차 철강 제조업 외 1 종,철강제
(주)동환시스템,"경상남도 창원시 성산구 완암로 50, 넥스동 910,909호 (성산동, SK테크노파크)",인쇄회로기판용 적층판 제조업,인쇄회로기판
(주)동환시스템,"경상남도 창원시 성산구 완암로 50, 넥스동 8층 810 (성산동, SK테크노파크) 넥스동 8층 810호",인쇄회로기판용 적층판 제조업,전자부품 실장기판
(주)두리산업,경상남도 창원시 의창구 북면 무동로 37,자동차 차체용 신품 부품 제조업 외 1 종,"사출금형,사출"
(주)두산건기앤산업차량AM센터,경상남도 창원시 마산합포구 진북면 정현공단길 54 두산건기&산업차량AM센터 (2공장),건설.광업용 기계 및 장비 수리업,"건설, 광업용 기계 및 장비 수리업"
(주)두산건기앤산업차량에이엠센터,경상남도 창원시 마산합포구 진북면 정현리 785-2번지,건설.광업용 기계 및 장비 수리업,"건설,광업용 기게 및 장비 수리업"
(주)두산중장비센터,"경상남도 창원시 마산회원구 봉암공단8길 77 (봉암동, 대우중공업중기지정정비공장)",건설 및 채광용 기계장비 제조업,건설기계정비 부품
(주)두영,"경상남도 창원시 성산구 창원대로1144번길 44 (성주동, (주)위딘)",그 외 자동차용 신품 부품 제조업 외 3 종,자동차계기판
(주)두웅,경상남도 창원시 의창구 대산면 가술산단남로 54,그 외 기타 달리 분류되지 않은 운송장비 제조업 외 1 종,"운송대차, 환경오염방지시설 등"
(주)드림케이텍,경상남도 창원시 의창구 팔용로346번길 2 (팔용동),주형 및 금형 제조업,정밀금형
(주)디스,"경상남도 창원시 성산구 완암로 50, 넥스동 10층 1013 (성산동, SK테크노파크)",전시 및 광고용 조명장치 제조업,"LED전광판,LED조명"
(주)디스페이스,"경상남도 창원시 성산구 완암로 50, 테크동 9층 921호 (성산동, SK테크노파크)",스크린 인쇄업 외 7 종,"스크린인쇄, 실물모형,간판,금속표시판,교시용 모형 등"
(주)디앤에이치텍,경상남도 창원시 마산회원구 봉암공단9길 27 (봉암동),그 외 기타 전자부품 제조업,전자부품(플라스틱)
(주)디앤테크,경상남도 창원시 의창구 대산면 가술리 457-4번지,기타 가공 공작기계 제조업,자동공구교환장치
(주)디앤테크,경상남도 창원시 성산구 공단로21번길 27 (신촌동),기타 가공 공작기계 제조업,자동공구교환장치(ATC)
(주)디앤피,경상남도 창원시 의창구 팔용로371번길 17 (팔용동),기타 인쇄업,"인쇄, 출판, 산업디자인"
(주)디에스아이,"경상남도 창원시 마산회원구 자유무역3길 193, 표준공장 2호동 5층 (양덕동)",자동차 차체용 신품 부품 제조업,"경량화된 자동차부품, 반도체장비 부품, 전기자동차 배터리 부품"
(주)디에스이아이,경상남도 창원시 진해구 남영로527번길 19 (남양동),"금속 문, 창, 셔터 및 관련제품 제조업",금속 문(DOOR)
(주)디에이디오,"경상남도 창원시 마산합포구 가포신항중앙로 27, (주)디에이디오 (가포동)",인쇄회로기판용 적층판 제조업 외 2 종,회로기판
(주)디에이브이메탈,경상남도 창원시 진해구 명제로 61 (죽곡동) 외 2필지,기타 비철금속 주조업,G/L BOKY 외 다종
(주)디에이치텍,경상남도 창원시 성산구 정동로62번길 61 (성주동),절삭가공 및 유사처리업,금속기계부품
(주)디엔씨동일,"경상남도 창원시 진해구 남영로544번길 57 (남양동, 동일)",주형 및 금형 제조업,코티드샌드
(주)디엔엠,경상남도 창원시 의창구 대산면 주남로 403,항공기용 부품 제조업,항공기용 부품
(주)디엔티,경상남도 창원시 의창구 팔용로359번길 8 (팔용동),주형 및 금형 제조업,"자동차부품, 단조, 금형"
(주)디엘테크,"경상남도 창원시 의창구 반계로 31, 공장동 307호 (팔용동)",절연 코드세트 및 기타 도체 제조업,가전용 케이블
(주)디엠에이 제2공장,경상남도 창원시 성산구 연덕로15번길 39-26 (웅남동),배전반 및 전기 자동제어반 제조업 외 1 종,가전제품 안전스위치
(주)디와이에스엠,"경상남도 창원시 성산구 웅남로 316, 4동 1층 101 (웅남동)",그 외 기타 1차 철강 제조업,표준규격 소재
(주)디와이엠,경상남도 창원시 마산회원구 내서읍 수곡로 62,자동차용 금속 압형제품 제조업 외 1 종,사출금형
(주)디와이콤,"경상남도 창원시 마산회원구 봉암북7길 21, ICT 진흥센터 6동 302A, 302B, 304호 (봉암동)",무기 및 총포탄 제조업 외 27 종,"발컨서보모터제어기, 전동기구동상자 외"
(주)디자인스퀘어,"경상남도 창원시 마산합포구 월영동9길 14 (해운동, 고구려)",일반용 전기 조명장치 제조업 외 4 종,"실내외경관조명등, 태양광가로등"
(주)디케이,경상남도 창원시 성산구 성주로137번길 19 (남산동),공기 조화장치 제조업,룸에어컨콘드롤박스
(주)디케이엔지니어링,경상남도 창원시 성산구 성주로97번길 28 (남산동),그 외 기타 일반목적용 기계 제조업,전기차 2차전지 전용설비
(주)디티엠,경상남도 창원시 마산회원구 봉암공단13길 20 (봉암동),주형 및 금형 제조업,자동차 부품용 다이케스팅 금형
(주)라시본,"경상남도 창원시 마산합포구 천하장사로 91, 4층, 6층 (상남동)",배전반 및 전기 자동제어반 제조업 외 5 종,전자기기부품
(주)라코텍,경상남도 창원시 의창구 북면 동전로 251,자동차 엔진용 신품 부품 제조업 외 1 종,"자동차엔진 부품, 자동변속기 부품"
(주)로봇밸리,경상남도 창원시 성산구 창곡로 132 (신촌동),산업용 로봇 제조업,자동화설비및소프트웨어
(주)로아메드,"경상남도 창원시 성산구 완암로 50, 메카동 2층 208호 (성산동, SK테크노파크) 메카동 2층 208호",그 외 기타 의료용 기기 제조업,채혈침 및 채혈기 외
(주)로이스,경상남도 창원시 의창구 대산면 유등로369번길 8,기타 인쇄업,종이호일
(주)로지텍,경상남도 창원시 마산회원구 봉암북13길 21-3 (봉암동),산업용 트럭 및 적재기 제조업 외 1 종,"리프트, 전동대차, AGV외"
(주)로텍,경상남도 창원시 의창구 팔용로 343 (팔용동),전동기 및 발전기 제조업 외 4 종,초고압 자단기 부품
(주)로토스,"경상남도 창원시 성산구 완암로 50, 메카동 9층 911호 (성산동, SK테크노파크)",배전반 및 전기 자동제어반 제조업,"자동제어반, 콘트롤러"
(주)로파,경상남도 창원시 성산구 월림로65번길 34 (신촌동),산업용 로봇 제조업,로봇자동화설비
(주)루텍,"경상남도 창원시 성산구 불모산로10번길 10, 한국전기연구원창업보육센터 (성주동) 외 3필지",속도계 및 적산계기 제조업 외 2 종,디지털파워메터
(주)리드에이텍,"경상남도 창원시 성산구 완암로 50, 테크동 107-1호 (성산동, SK테크노파크)",주형 및 금형 제조업,반도체 금형부품
(주)마린산업,경상남도 창원시 마산합포구 진북면 진북산업로 511 외 2필지,합성수지선 건조업 외 10 종,선박부품
(주)마린펄프,"경상남도 창원시 진해구 마천로18번길 27, 2층 203 (마천동)",천연수지 및 나무 화학물질 제조업 외 1 종,홍조류를 이용한 천연수지
(주)마산특수강,경상남도 창원시 의창구 평산로78번길 47 (팔용동),구조용 금속 판제품 및 공작물 제조업,하우징
(주)마산푸드,"경상남도 창원시 마산합포구 수산1길 18 (신포동1가, 마산푸드)",수산동물 냉동품 제조업,수생동물 가공
(주)마스타,경상남도 창원시 의창구 평산로70번길 1 (팔용동),유선 통신장비 제조업 외 12 종,전자계측기 등
(주)마천캐스터 제1공장,경상남도 창원시 진해구 남의로43번길 35 (남양동),선철주물 주조업,주물
(주)마천캐스트,경상남도 창원시 진해구 남의로43번길 35 (남양동),선철주물 주조업 외 1 종,산업기기
(주)마천캐스트2공장,경상남도 창원시 진해구 남영로522번길 72 (남양동),그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,단관생산가공
(주)맑은내일,경상남도 창원시 의창구 북면 천주로1173번길 29 (창원단감가공센터),탁주 및 약주 제조업,"약주, 과실주 외"
(주)맑은하늘,"경상남도 창원시 의창구 차룡로48번길 44, 1동 10층 1005호(팔용동) 1동 10층 1005호",구조용 금속 판제품 및 공작물 제조업,태양광 설비구조물
(주)매일마린,경상남도 창원시 마산합포구 가포동 651번지,"증류기, 열교환기 및 가스발생기 제조업 외 5 종","열교환기, 발전, 반도체 설비 가공"
(주)매트론,경상남도 창원시 마산합포구 가포신항남로 12-9 (가포동),그 외 기타 전자부품 제조업 외 5 종,"전력선 통신용부품, 철도차량부품"
(주)맥스,"경상남도 창원시 의창구 사화로 210, 2층 216호 (팔용동)",자동차용 신품 전기장치 제조업 외 1 종,"산업설비 제어용 콘드롤러, 전장부품 검사기"
(주)맥시,경상남도 창원시 의창구 죽전로68번길 43 (팔용동),배전반 및 전기 자동제어반 제조업 외 1 종,공작기계 제어판넬
(주)맨도롱,경상남도 창원시 마산회원구 내서읍 윗구슬길 2-50,산업용 난방보일러 및 방열기 제조업,온수관 보일러
(주)맵스코,"경상남도 창원시 성산구 완암로 50, 메카동 10층 1001호 (성산동, SK테크노파크)",그 외 기타 전기장비 제조업,세이프티 엣지 외
(주)메가테크,"경상남도 창원시 의창구 죽전로82번길 35, 제5아파트형공장 3층 334호 (팔용동) 3층 334호 외 1필지",배전반 및 전기 자동제어반 제조업 외 1 종,"메모리시트용 PCB조리품, RPM 센서, 콘트롤러"
